STN---,WBAN , YEARMODA,   TEMP, TEMP2 ,   DEWP, DEWP2 ,  SLP  , SLP2 ,  STP  , STP2 , VISIB, VISIB2 ,  WDSP,  WDSP2, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
726580,14922, 19910518,   49.2,24,   36.2,24, 1026.2,24,  995.1,24,  17.6,24,  14.3,24,  18.1,  22.0,   61.0 ,  43.0 , 0.10G,999.9, 010000,
726580,14922, 19910519,   53.7,24,   41.3,24, 1029.2,24,  998.1,24,  13.9,24,   9.0,24,  13.0, 999.9,   63.0*,  43.0 , 0.01G,999.9, 000000,
726580,14922, 19910520,   61.3,24,   51.7,24, 1024.2,24,  993.5,24,  14.5,24,   7.3,24,  13.0, 999.9,   75.0*,  48.9 , 0.00G,999.9, 000000,
726580,14922, 19910521,   69.6,24,   62.7,24, 1018.0,24,  987.7,24,   5.2,24,   9.0,24,  14.0, 999.9,   78.1*,  50.0 , 0.03G,999.9, 110000,
726580,14922, 19910522,   74.0,24,   67.5,24, 1014.9,24,  984.9,24,   6.0,24,  10.0,24,  24.1,  33.0,   84.0*,  62.1 , 0.04G,999.9, 110010,
726580,14922, 19910523,   73.5,24,   67.0,24, 1011.8,24,  982.0,24,  10.4,24,  10.5,24,  19.0, 999.9,   84.9 ,  66.9 , 0.48G,999.9, 110000,
726580,14922, 19910524,   68.5,24,   63.4,24, 1010.8,24,  980.8,24,  11.2,24,   7.9,24,  14.0,  22.0,   79.0 ,  63.0 , 0.29G,999.9, 110000,
726580,14922, 19910525,   66.8,24,   59.6,24, 1014.0,24,  983.8,24,  11.9,24,   7.6,24,  13.0, 999.9,   73.9 ,  63.0 , 0.01G,999.9, 010000,
726580,14922, 19910526,   64.1,24,   61.3,24, 1006.9,24,  976.8,24,   6.6,24,   6.4,24,  12.0, 999.9,   73.9*,  59.0 , 0.72G,999.9, 110000,
726580,14922, 19910527,   70.8,24,   63.7,24, 1010.0,24,  980.0,24,  11.7,24,   5.7,24,   8.9, 999.9,   82.9*,  59.0 , 0.39G,999.9, 110010,
726580,14922, 19910528,   71.6,24,   64.1,24, 1012.9,24,  983.0,24,  14.7,24,   6.6,24,  20.0,  32.1,   84.0 ,  61.0 , 0.15G,999.9, 010010,
726580,14922, 19910529,   72.0,24,   63.0,24, 1010.3,23,  980.7,24,  14.7,24,  11.5,24,  28.0,  49.0,   84.0 ,  62.1 , 0.82G,999.9, 010110,
726580,14922, 19910530,   68.6,24,   63.6,24, 1004.9,24,  975.0,24,  12.6,24,   5.0,24,   9.9, 999.9,   80.1 ,  62.1 , 0.13G,999.9, 110010,
726580,14922, 19910531,   71.7,24,   66.0,24, 1004.6,24,  974.8,24,  13.0,24,   6.5,24,  10.1, 999.9,   81.0*,  62.1 , 0.20G,999.9, 010010,
726580,14922, 19910601,   72.3,24,   66.9,24, 1009.6,24,  979.7,24,  13.0,24,   6.3,24,  12.0, 999.9,   82.0 ,  64.9 , 0.02G,999.9, 110000,
726580,14922, 19910602,   73.4,24,   66.1,24, 1011.1,24,  981.2,24,  12.2,24,   5.3,24,   8.9, 999.9,   82.9*,  62.1 , 0.00D,999.9, 100000,
726580,14922, 19910603,   74.9,24,   67.8,24, 1012.1,24,  982.2,24,  14.1,24,   7.2,24,  13.0, 999.9,   84.0 ,  62.1 , 0.00G,999.9, 000000,
726580,14922, 19910604,   67.5,24,   53.4,24, 1017.2,24,  987.0,24,  17.2,24,  12.2,24,  20.0,  28.0,   82.0 ,  59.0 , 0.00G,999.9, 000000,
726580,14922, 19910605,   65.7,24,   51.7,24, 1023.2,24,  992.6,24,  19.3,24,   8.6,24,  10.1, 999.9,   75.0*,  55.9 , 0.00G,999.9, 000000,
726580,14922, 19910606,   67.6,24,   52.1,24, 1026.5,24,  996.0,24,  17.0,24,   7.1,24,  11.1, 999.9,   75.9 ,  55.0 , 0.00G,999.9, 000000,
726580,14922, 19910607,   69.5,24,   52.6,24, 1025.3,24,  994.8,24,  15.5,24,   6.1,24,   8.9, 999.9,   80.1*,  55.0 , 0.00G,999.9, 000000,
726580,14922, 19910608,   72.5,24,   52.9,24, 1021.2,24,  990.9,24,  11.5,24,   7.5,24,  13.0, 999.9,   82.9*,  59.0 , 0.00G,999.9, 000000,
726580,14922, 19910609,   75.4,24,   61.7,24, 1016.5,24,  986.5,24,   9.1,24,  11.1,24,  22.0,  27.0,   86.0*,  62.1 , 0.00G,999.9, 110000,
726580,14922, 19910610,   72.8,24,   61.2,24, 1014.5,24,  984.6,24,  14.4,24,   8.0,24,  20.0, 999.9,   86.0 ,  64.0 , 0.12G,999.9, 010010,
726580,14922, 19910611,   70.9,24,   54.0,24, 1014.2,24,  984.1,24,  17.5,24,   5.8,24,  10.1, 999.9,   82.0 ,  57.0 , 0.04G,999.9, 000000,
726580,14922, 19910612,   77.1,24,   61.7,24, 1011.4,24,  981.6,24,  15.1,24,   6.4,24,  11.1, 999.9,   90.0*,  57.0 , 0.00G,999.9, 000000,
726580,14922, 19910613,   79.0,24,   66.0,24, 1011.0,24,  981.4,24,  11.4,24,   9.0,24,  17.1,  22.0,   90.0 ,  66.9 , 0.01G,999.9, 010010,
726580,14922, 19910614,   73.0,24,   64.8,24, 1007.2,24,  977.5,24,  12.8,24,   6.9,24,  13.0,  19.0,   87.1 ,  66.9 , 0.12G,999.9, 110010,
726580,14922, 19910615,   73.0,24,   64.8,24, 1005.5,24,  975.8,24,  12.7,24,   7.7,24,  14.0, 999.9,   82.9 ,  66.9 , 0.05G,999.9, 010000,
726580,14922, 19910616,   69.6,24,   50.9,24, 1015.2,24,  985.0,24,  17.0,24,   6.4,24,  11.1,  18.1,   82.9*,  54.0 , 0.00G,999.9, 000000,
726580,14922, 19910617,   73.5,24,   54.3,24, 1014.9,24,  984.9,24,  15.5,24,   7.4,24,  13.0,  19.0,   84.9*,  54.0 , 0.00G,999.9, 000000,
726580,14922, 19910618,   74.6,24,   57.8,24, 1015.3,24,  985.3,24,  15.5,24,   8.3,24,  18.1,  22.9,   84.9 ,  55.9 , 0.05G,999.9, 010010,
726580,14922, 19910619,   72.8,24,   57.1,24, 1020.4,24,  990.2,24,  15.9,24,   5.1,24,   8.9, 999.9,   84.9 ,  57.9 , 0.00D,999.9, 000000,
726580,14922, 19910620,   69.8,24,   63.4,24, 1017.3,24,  987.1,24,  10.6,24,   7.8,24,  18.1, 999.9,   84.0 ,  57.9 , 0.46G,999.9, 010010,
726580,14922, 19910621,   67.2,24,   64.1,24, 1014.8,24,  984.7,24,   8.2,24,   8.5,24,  15.0, 999.9,   77.0 ,  63.0 , 0.26G,999.9, 110010,
726580,14922, 19910622,   61.8,24,   49.5,24, 1020.1,24,  989.6,24,  14.9,24,  11.5,24,  14.0, 999.9,   73.0*,  52.0 , 0.22G,999.9, 000000,
726580,14922, 19910623,   65.7,24,   49.6,24, 1021.8,24,  991.3,24,  15.7,24,   8.5,24,  13.0, 999.9,   75.0*,  52.0 , 0.00G,999.9, 000000,
726580,14922, 19910624,   70.2,24,   58.6,24, 1019.9,24,  989.5,24,  11.6,24,   7.5,24,  11.1, 999.9,   82.0*,  53.1 , 0.00G,999.9, 000000,
726580,14922, 19910625,   77.0,24,   64.4,24, 1015.7,24,  985.7,24,   8.7,24,  12.4,24,  22.0,  24.1,   88.0*,  62.1 , 0.00G,999.9, 100000,
726580,14922, 19910626,   83.5,24,   68.6,24, 1007.4,24,  978.0,24,   8.0,24,  14.3,24,  21.0, 999.9,   95.0*,  68.0 , 0.02G,999.9, 010010,
726580,14922, 19910627,   86.2,24,   70.4,24, 1007.9,24,  978.6,24,  11.2,24,  12.3,24,  20.0,  22.0,   95.0 ,  75.9 , 0.00D,999.9, 000000,
726580,14922, 19910628,   83.4,24,   72.7,24, 1012.0,24,  982.4,24,   8.7,24,   7.1,24,  13.0, 999.9,   95.0 ,  75.9 , 0.00G,999.9, 010000,
726580,14922, 19910629,   81.0,24,   68.5,24, 1010.6,24,  981.1,24,  11.6,24,   8.9,24,  15.0, 999.9,   95.0 ,  71.1 , 0.01G,999.9, 010010,
726580,14922, 19910630,   72.5,24,   65.6,24, 1012.3,24,  982.3,24,  10.1,24,  10.6,24,  17.1, 999.9,   88.0*,  63.0 , 0.02G,999.9, 100000,
726580,14922, 19910701,   76.2,24,   68.2,24, 1006.4,24,  976.7,24,  11.8,24,   9.6,24,  22.0,  25.1,   89.1 ,  63.0 , 1.58G,999.9, 010010,
726580,14922, 19910702,   73.0,24,   60.4,24, 1008.7,24,  978.9,24,  15.0,24,   9.0,24,  15.9, 999.9,   84.9 ,  66.9 , 0.22G,999.9, 000000,
726580,14922, 19910703,   67.9,24,   58.4,24, 1007.8,24,  977.9,24,  15.4,24,   9.4,24,  14.0,  18.1,   78.1 ,  64.0 , 0.00G,999.9, 010000,
726580,14922, 19910704,   68.0,24,   61.4,24, 1008.0,24,  978.0,24,  11.9,24,   7.1,24,  11.1, 999.9,   77.0*,  62.1 , 0.22G,999.9, 010000,
726580,14922, 19910705,   71.2,24,   61.5,24, 1008.3,24,  978.4,24,  14.9,24,   6.0,24,  11.1, 999.9,   84.0*,  59.0 , 0.01G,999.9, 000000,
726580,14922, 19910706,   78.1,24,   61.5,24, 1006.8,24,  977.2,24,  14.9,24,   6.4,24,   8.9, 999.9,   84.9 ,  59.0 , 0.00G,999.9, 000000,
726580,14922, 19910707,   72.6,24,   61.8,24, 1010.0,24,  980.2,24,  15.0,24,   5.6,24,  13.0, 999.9,   84.9 ,  66.0 , 0.11G,999.9, 010010,
726580,14922, 19910708,   68.6,24,   54.3,24, 1017.8,24,  987.6,24,  17.4,24,   7.8,24,  12.0, 999.9,   79.0 ,  59.0 , 0.00D,999.9, 000000,
726580,14922, 19910709,   68.4,24,   55.7,24, 1016.5,24,  986.3,24,  15.2,24,   5.1,24,   7.0, 999.9,   78.1 ,  59.0 , 0.06G,999.9, 010000,
726580,14922, 19910710,   71.7,24,   58.2,24, 1014.7,24,  984.6,24,  14.6,24,   5.8,24,  10.1,  14.0,   82.0*,  62.1 , 0.05G,999.9, 000000,
726580,14922, 19910711,   73.8,24,   63.4,24, 1013.6,24,  983.7,24,  12.6,24,   7.4,24,  12.0, 999.9,   82.9 ,  62.1 , 0.08G,999.9, 010010,
726580,14922, 19910712,   71.4,24,   65.7,24, 1010.8,24,  980.8,24,   7.5,24,   6.9,24,  13.0, 999.9,   82.9 ,  66.0 , 0.50G,999.9, 110000,
726580,14922, 19910713,   69.1,24,   59.2,24, 1016.7,24,  986.5,24,  13.3,24,   8.4,24,  15.0,  22.9,   81.0 ,  63.0 , 0.02G,999.9, 000000,
726580,14922, 19910714,   70.7,24,   53.9,24, 1021.6,24,  991.3,24,  14.7,24,   5.7,24,   8.9, 999.9,   80.1 ,  60.1 , 0.00G,999.9, 000000,
726580,14922, 19910715,   74.7,24,   58.9,24, 1019.4,24,  989.2,24,  14.5,24,  10.3,24,  15.9,  19.0,   87.1*,  60.1 , 0.00D,999.9, 000000,
726580,14922, 19910716,   82.0,24,   67.1,24, 1016.0,24,  986.3,24,  11.7,24,  11.1,24,  15.0,  19.0,   93.9*,  62.1 , 0.00G,999.9, 000000,
726580,14922, 19910717,   83.5,24,   72.8,24, 1013.3,24,  983.7,24,  11.9,24,   9.5,24,  15.0,  29.9,   93.9 ,  73.0 , 0.47G,999.9, 010010,
726580,14922, 19910718,   81.4,24,   66.5,24, 1009.6,24,  980.0,24,  12.3,24,  10.9,24,  21.0,  28.9,   93.9*,  71.1 , 0.45G,999.9, 000000,
726580,14922, 19910719,   80.2,24,   67.0,24, 1009.0,24,  979.4,24,  11.9,24,   7.7,24,  19.0,  22.0,   93.9 ,  71.1 , 0.36G,999.9, 110010,
726580,14922, 19910720,   78.7,24,   67.5,24, 1011.3,24,  981.7,24,  14.3,24,   8.1,24,  13.0,  24.1,   89.1 ,  70.0 , 0.13G,999.9, 010010,
726580,14922, 19910721,   80.4,24,   72.9,24, 1014.0,24,  984.3,24,   7.2,24,   6.2,24,   8.9, 999.9,   89.1*,  70.0 , 0.00D,999.9, 100000,
726580,14922, 19910722,   77.9,24,   68.8,24, 1012.4,24,  982.6,24,  14.4,24,   9.8,24,  22.0,  28.0,   89.1 ,  73.0 , 0.28G,999.9, 010010,
726580,14922, 19910723,   70.3,24,   52.8,24, 1019.0,24,  988.8,24,  15.7,24,   7.9,24,  12.0,  15.9,   86.0 ,  60.1 , 0.06G,999.9, 000000,
726580,14922, 19910724,   68.3,24,   53.2,24, 1016.4,24,  986.2,24,  17.6,24,   7.9,24,  13.0,  19.0,   78.1 ,  55.9 , 0.00G,999.9, 000000,
726580,14922, 19910725,   65.1,24,   47.8,24, 1020.3,24,  989.8,24,  17.6,24,   7.0,24,  12.0,  24.1,   78.1 ,  53.1 , 0.00G,999.9, 000000,
726580,14922, 19910726,   66.9,24,   50.5,24, 1023.6,24,  993.1,24,  16.2,24,   5.2,24,   8.0, 999.9,   78.1 ,  53.1 , 0.00G,999.9, 000000,
726580,14922, 19910727,   64.0,24,   56.2,24, 1024.0,24,  993.5,24,   9.2,24,   5.3,24,   8.0, 999.9,   78.1 ,  55.0 , 0.19G,999.9, 110000,
726580,14922, 19910728,   61.5,24,   57.8,24, 1021.0,24,  990.4,24,   9.6,24,   7.0,24,  13.0, 999.9,   64.9 ,  60.1 , 0.46G,999.9, 110000,
726580,14922, 19910729,   62.9,24,   55.4,24, 1020.8,24,  990.3,24,  12.9,24,   6.1,24,  11.1, 999.9,   73.9*,  55.0 , 0.01G,999.9, 110000,
726580,14922, 19910730,   67.4,24,   57.6,24, 1018.2,24,  987.8,24,  14.7,24,   5.3,24,  12.0, 999.9,   80.1*,  55.0 , 0.00G,999.9, 000000,
726580,14922, 19910731,   74.7,24,   59.8,24, 1014.7,24,  984.7,24,  13.5,24,   7.6,24,  12.0, 999.9,   81.0 ,  55.9 , 0.00G,999.9, 000000,
726580,14922, 19910801,   71.7,24,   58.1,24, 1016.3,24,  986.2,24,  17.0,24,   6.1,24,   8.9, 999.9,   80.1 ,  64.0 , 0.00G,999.9, 010000,
726580,14922, 19910802,   68.8,24,   65.6,24, 1013.3,24,  983.3,24,   7.8,24,   9.4,24,  14.0, 999.9,   81.0 ,  64.0 , 1.00G,999.9, 110010,
726580,14922, 19910803,   65.8,24,   60.4,24, 1016.0,24,  985.7,24,   9.7,24,   8.6,24,  14.0, 999.9,   73.9*,  62.1 , 0.25G,999.9, 110000,
726580,14922, 19910804,   67.1,24,   55.4,24, 1022.0,24,  991.5,24,  18.4,24,   6.6,24,  12.0, 999.9,   77.0*,  55.0 , 0.00G,999.9, 000000,
726580,14922, 19910805,   67.8,24,   53.4,24, 1021.6,24,  991.2,24,  19.9,24,   8.2,24,  15.0, 999.9,   77.0 ,  55.0 , 0.00G,999.9, 000000,
726580,14922, 19910806,   64.4,24,   54.2,24, 1021.9,24,  991.5,24,  14.5,24,  11.3,24,  17.1, 999.9,   77.0 ,  57.9 , 0.04G,999.9, 010000,
726580,14922, 19910807,   63.6,24,   59.2,24, 1022.8,24,  992.3,24,   6.8,24,  10.9,24,  24.1,  31.1,   66.9 ,  60.1 , 0.00D,999.9, 110010,
726580,14922, 19910808,   65.9,24,   62.4,24, 1019.7,24,  989.3,24,   7.4,24,  11.5,24,  17.1,  21.0,   72.0*,  60.1 , 0.97G,999.9, 110000,
726580,14922, 19910809,   68.5,24,   56.7,24, 1021.1,24,  990.7,24,  12.6,24,   7.2,24,  12.0,  15.9,   82.0*,  54.0 , 0.23G,999.9, 000000,
726580,14922, 19910810,   69.4,24,   55.5,24, 1021.3,24,  990.9,24,  14.7,24,   4.9,24,  13.0, 999.9,   82.9 ,  54.0 , 0.00G,999.9, 000000,
726580,14922, 19910811,   72.6,24,   59.3,24, 1023.7,24,  993.4,24,  14.4,24,   4.7,24,   8.0, 999.9,   84.0*,  55.0 , 0.00G,999.9, 000000,
726580,14922, 19910812,   73.5,24,   59.5,24, 1024.9,24,  994.6,24,  11.6,24,   3.8,24,   8.9, 999.9,   84.9 ,  60.1 , 0.00G,999.9, 000000,
726580,14922, 19910813,   73.7,24,   59.7,24, 1021.7,24,  991.6,24,  12.0,24,   4.2,24,   8.0, 999.9,   86.0 ,  59.0 , 0.00G,999.9, 000000,
726580,14922, 19910814,   73.8,24,   61.1,24, 1017.3,24,  987.2,24,  10.8,24,   7.1,24,  12.0, 999.9,   86.0 ,  59.0 , 0.00G,999.9, 000000,
726580,14922, 19910815,   71.2,24,   62.5,24, 1013.2,24,  983.2,24,   9.7,24,   8.7,24,  14.0, 999.9,   84.0 ,  60.1 , 0.00G,999.9, 000000,
726580,14922, 19910816,   71.1,24,   65.4,24, 1008.7,24,  978.8,24,  12.0,24,   9.4,24,  17.1,  25.1,   80.1 ,  62.1 , 0.00G,999.9, 010000,
726580,14922, 19910817,   70.8,24,   61.6,24, 1008.8,24,  978.8,24,  12.0,24,  10.0,24,  14.0, 999.9,   82.0*,  62.1 , 0.09G,999.9, 010010,
726580,14922, 19910818,   67.2,24,   55.1,24, 1015.0,24,  984.8,24,  16.4,24,  10.5,24,  15.9,  22.9,   82.9 ,  57.9 , 0.06G,999.9, 000010,
726580,14922, 19910819,   62.3,24,   49.0,24, 1020.9,24,  990.4,24,  18.6,24,   7.9,24,  12.0, 999.9,   73.0*,  50.0 , 0.00G,999.9, 000000,
726580,14922, 19910820,   63.4,24,   51.4,24, 1017.4,24,  987.0,24,  16.4,24,   9.5,24,  17.1,  20.0,   75.9*,  50.0 , 0.00G,999.9, 000000,
726580,14922, 19910821,   70.3,24,   60.2,24, 1012.5,24,  982.4,24,  12.5,24,  10.0,24,  17.1,  20.0,   82.9*,  52.0 , 0.00G,999.9, 000000,
726580,14922, 19910822,   70.4,24,   58.6,24, 1017.1,24,  986.9,24,  14.6,24,   5.7,24,  14.0, 999.9,   84.9 ,  57.0 , 0.00G,999.9, 000000,
726580,14922, 19910823,   69.4,24,   61.5,24, 1018.9,24,  988.6,24,  12.4,24,   8.3,24,  22.0,  28.0,   81.0 ,  57.0 , 0.83G,999.9, 010110,
726580,14922, 19910824,   74.5,24,   66.6,24, 1021.1,24,  990.9,24,  11.4,24,   9.8,24,  17.1,  22.9,   86.0*,  64.0 , 0.67G,999.9, 000000,
726580,14922, 19910825,   78.1,24,   69.3,24, 1018.1,24,  988.1,24,   8.1,24,  12.8,24,  22.0,  29.9,   89.1*,  66.0 , 0.16G,999.9, 110010,
726580,14922, 19910826,   82.6,24,   67.8,24, 1014.7,24,  985.0,24,  12.7,24,  14.9,24,  22.0,  29.9,   91.0*,  70.0 , 0.00D,999.9, 000000,
726580,14922, 19910827,   81.0,24,   66.6,24, 1014.4,24,  984.7,24,   7.1,24,  13.5,24,  20.0,  24.1,   91.9 ,  71.1 , 0.00G,999.9, 000000,
726580,14922, 19910828,   80.2,24,   68.4,24, 1016.7,24,  986.9,24,   7.1,24,  11.2,24,  17.1,  22.0,   91.0 ,  69.1 , 0.00G,999.9, 100000,
726580,14922, 19910829,   80.2,24,   69.9,24, 1016.5,24,  986.7,24,   7.5,24,  10.0,24,  15.0, 999.9,   90.0 ,  69.1 , 0.00G,999.9, 100000,
726580,14922, 19910830,   79.5,24,   66.0,24, 1017.6,24,  987.7,24,   8.8,24,   7.9,24,  15.0, 999.9,   91.0*,  66.0 , 0.05G,999.9, 010010,
726580,14922, 19910831,   71.3,24,   53.6,24, 1022.4,24,  992.2,24,  15.3,24,  12.7,24,  17.1,  21.0,   91.9 ,  62.1 , 0.00G,999.9, 000000,
726580,14922, 19910901,   63.9,24,   53.1,24, 1025.4,24,  994.8,24,  18.4,24,  10.4,24,  14.0, 999.9,   75.9 ,  54.0 , 0.00G,999.9, 000000,
726580,14922, 19910902,   69.7,24,   60.2,24, 1019.6,24,  989.2,24,  13.5,24,   9.7,24,  15.0, 999.9,   84.0*,  54.0 , 0.00G,999.9, 000000,
726580,14922, 19910903,   74.1,24,   59.7,24, 1016.6,24,  986.6,24,  13.1,24,  15.2,24,  24.1,  29.9,   84.9 ,  59.0 , 0.12G,999.9, 110010,
726580,14922, 19910904,   63.4,24,   45.3,24, 1022.3,24,  991.8,24,  19.9,24,   6.7,24,  14.0,  15.9,   78.1*,  48.0 , 0.00D,999.9, 000000,
726580,14922, 19910905,   65.0,24,   48.8,24, 1017.2,24,  986.9,24,  16.6,24,   9.6,24,  15.9, 999.9,   79.0 ,  48.0 , 0.01G,999.9, 010000,
726580,14922, 19910906,   67.9,24,   57.2,24, 1019.6,24,  989.2,24,  13.1,24,   5.4,24,   8.0, 999.9,   81.0*,  55.0 , 0.00D,999.9, 100000,
726580,14922, 19910907,   74.3,24,   63.0,24, 1018.3,24,  988.2,24,  13.9,24,  10.6,24,  15.9, 999.9,   82.9 ,  57.0 , 0.00G,999.9, 010010,
726580,14922, 19910908,   69.8,24,   67.4,24, 1013.6,24,  983.6,24,   4.8,24,  12.9,24,  18.1, 999.9,   79.0 ,  66.9 , 1.70G,999.9, 110010,
726580,14922, 19910909,   73.1,24,   67.9,24, 1009.6,24,  979.7,24,   9.8,24,  10.1,24,  15.9,  25.1,   80.1 ,  66.9 , 0.94G,999.9, 110010,
726580,14922, 19910910,   64.2,24,   57.5,24, 1020.5,24,  990.2,24,  14.5,24,   9.3,24,  18.1,  22.9,   80.1 ,  59.0 , 0.45G,999.9, 010000,
726580,14922, 19910911,   58.9,24,   56.1,24, 1020.9,24,  990.3,24,   8.6,24,   6.9,24,  13.0, 999.9,   66.9 ,  55.0 , 0.43G,999.9, 110000,
726580,14922, 19910912,   65.5,24,   62.3,24, 1015.4,24,  985.1,24,   4.8,24,   5.5,24,  12.0, 999.9,   73.0 ,  55.0 , 0.08G,999.9, 110000,
726580,14922, 19910913,   66.8,24,   62.4,24, 1015.5,24,  985.3,24,   8.9,24,   5.0,24,  13.0, 999.9,   73.0 ,  60.1 , 0.00G,999.9, 110000,
726580,14922, 19910914,   70.6,24,   67.9,24, 1007.0,24,  977.0,24,   7.9,24,  10.3,24,  15.9,  22.0,   78.1*,  60.1 , 1.73G,999.9, 110010,
726580,14922, 19910915,   72.8,24,   68.3,24, 1006.9,24,  977.1,24,  11.4,24,  10.0,24,  17.1, 999.9,   80.1*,  64.9 , 0.06G,999.9, 000000,
726580,14922, 19910916,   61.6,24,   50.7,24, 1009.9,24,  979.8,24,  18.9,24,  16.7,24,  22.9,  33.0,   80.1 ,  54.0 , 0.00G,999.9, 010010,
726580,14922, 19910917,   56.6,24,   48.4,24, 1015.3,24,  984.8,24,  17.3,24,   8.5,24,  15.9,  35.0,   66.0 ,  50.0 , 0.00G,999.9, 010000,
726580,14922, 19910918,   45.9,24,   34.5,24, 1017.0,24,  986.2,24,  16.6,24,  16.1,24,  28.9,  36.9,   66.0 ,  41.0 , 0.08G,999.9, 010000,
726580,14922, 19910919,   42.3,24,   30.2,24, 1029.2,24,  997.7,24,  20.5,24,  11.2,24,  15.0,  18.1,   48.9 ,  37.9 , 0.00G,999.9, 000000,
726580,14922, 19910920,   44.4,24,   31.6,24, 1030.1,24,  998.7,24,  16.7,24,   6.6,24,  15.0,  21.0,   63.0*,  30.9 , 0.00G,999.9, 000000,
726580,14922, 19910921,   53.9,24,   36.9,24, 1019.3,24,  988.6,24,  19.3,24,  13.0,24,  24.1,  25.1,   66.0*,  30.9 , 0.00G,999.9, 000000,
726580,14922, 19910922,   56.2,24,   41.3,24, 1012.9,24,  982.4,24,  16.9,24,  16.5,24,  21.0,  24.1,   66.0 ,  44.1 , 0.00G,999.9, 000000,
726580,14922, 19910923,   49.5,24,   37.0,24, 1022.4,24,  991.5,24,  18.8,24,   9.4,24,  15.0,  20.0,   60.1 ,  42.1 , 0.00G,999.9, 000000,
726580,14922, 19910924,   50.2,24,   39.7,24, 1023.4,24,  992.5,24,  14.5,24,   5.5,24,   8.0, 999.9,   57.9 ,  42.1 , 0.30G,999.9, 110000,
726580,14922, 19910925,   52.0,24,   40.5,24, 1009.1,24,  978.6,24,  16.5,24,  15.6,24,  30.1,  40.0,   60.1 ,  44.1 , 0.03G,999.9, 010000,
726580,14922, 19910926,   47.3,24,   31.7,24, 1015.5,24,  984.8,24,  19.1,24,  15.1,24,  19.0,  27.0,   60.1 ,  37.9 , 0.00D,999.9, 000000,
726580,14922, 19910927,   44.0,24,   29.1,24, 1020.4,24,  989.3,24,  17.9,24,   4.2,24,  11.1, 999.9,   57.9*,  28.9 , 0.00G,999.9, 000000,
726580,14922, 19910928,   47.9,24,   33.3,24, 1024.0,24,  992.9,24,  17.4,24,   4.5,24,  10.1, 999.9,   64.0*,  28.9 , 0.00G,999.9, 000000,
726580,14922, 19910929,   53.8,24,   39.2,24, 1023.0,24,  992.1,24,  16.3,24,  11.8,24,  22.0,  28.0,   66.0*,  32.0 , 0.00D,999.9, 000010,
726580,14922, 19910930,   58.9,24,   44.7,24, 1018.3,24,  987.7,24,  14.2,24,  14.3,24,  20.0,  24.1,   70.0 ,  43.0 , 0.09G,999.9, 010010,
726580,14922, 19911001,   55.6,24,   41.5,24, 1014.2,24,  983.6,24,  14.8,24,  10.1,24,  20.0,  27.0,   73.0*,  44.1 , 0.06G,999.9, 010000,
726580,14922, 19911002,   60.9,24,   48.5,24, 1006.2,24,  976.1,24,  11.5,24,   9.1,24,  15.0,  19.0,   73.9 ,  44.1 , 0.03G,999.9, 000000,
726580,14922, 19911003,   50.4,24,   40.9,24, 1013.6,24,  983.1,24,  13.9,24,   5.3,24,  12.0, 999.9,   72.0 ,  37.9 , 0.00G,999.9, 000000,
726580,14922, 19911004,   47.3,24,   37.9,24, 1016.6,24,  985.8,24,  13.0,24,   6.4,24,  17.1, 999.9,   60.1 ,  36.0 , 0.00G,999.9, 000000,
726580,14922, 19911005,   42.2,24,   34.3,24, 1015.5,24,  984.6,24,  14.0,24,  13.0,24,  28.0,  38.1,   55.9 ,  36.0 , 0.00G,999.9, 011000,
726580,14922, 19911006,   40.4,24,   31.9,24, 1020.5,24,  989.2,24,  15.2,24,  15.4,24,  22.0,  27.0,   46.0 ,  36.0 , 0.21G,999.9, 010000,
726580,14922, 19911007,   41.1,24,   28.3,24, 1020.4,24,  989.1,24,  17.8,24,   7.7,24,  13.0, 999.9,   59.0*,  27.0 , 0.00G,999.9, 000000,
726580,14922, 19911008,   55.9,24,   40.5,24, 1008.4,24,  977.9,24,  16.2,24,   9.3,24,  18.1, 999.9,   73.9*,  44.1*, 0.00G,999.9, 000000,
726580,14922, 19911009,   55.0,24,   36.8,24, 1017.9,24,  987.3,24,  17.8,24,   9.3,24,  17.1,  22.9,   75.0 ,  39.0 , 0.00G,999.9, 000000,
726580,14922, 19911010,   47.6,24,   30.3,24, 1020.1,24,  989.2,24,  15.9,24,   6.8,24,  12.0, 999.9,   64.0 ,  35.1 , 0.00G,999.9, 010000,
726580,14922, 19911011,   58.0,24,   36.8,24, 1009.2,24,  978.8,24,  15.7,24,  11.5,24,  22.9,  31.1,   70.0*,  35.1 , 0.00G,999.9, 010000,
726580,14922, 19911012,   49.9,24,   32.8,24, 1016.0,24,  985.3,24,  22.4,24,  10.2,24,  17.1,  21.0,   71.1 ,  35.1 , 0.00G,999.9, 000000,
726580,14922, 19911013,   47.9,24,   36.0,24, 1013.6,24,  982.8,24,  13.9,24,  12.7,24,  25.1,  29.9,   57.9*,  35.1 , 0.00G,999.9, 010000,
726580,14922, 19911014,   44.8,24,   34.3,24, 1007.6,24,  977.1,24,  12.6,24,  15.8,24,  22.0,  27.0,   57.9 ,  39.9 , 0.00G,999.9, 010000,
726580,14922, 19911015,   38.2,24,   22.7,24, 1012.7,24,  981.7,24,  15.9,24,  13.4,24,  20.0,  26.0,   48.0 ,  28.0 , 0.00G,999.9, 000000,
